50000	96698
100000	152631
150000	197416
200000	251421
250000	306830
300000	355024
350000	410844
400000	467957
450000	520387
500000	574888
550000	583845
600000	620571
650000	653162
700000	683089
750000	718495
800000	748726
850000	779516
900000	813141
950000	881707
1000000	906847
1050000	1020283
1100000	1043289
1150000	1082089
1200000	1117341
1250000	1153980
1300000	1184504
1350000	1220776
1400000	1253336
1450000	1295147
1500000	1329882
1550000	1366766
1600000	1450523
1650000	1488831
1700000	1523832
1750000	1554349
1800000	1593540
1850000	1627389
1900000	1700722
1950000	1721186
2000000	1753903
2050000	1785890
2100000	1874533
2150000	1900967
2200000	1932630
2250000	1974884
2300000	2000362
2350000	2030317
2400000	2082970
2450000	2125451
2500000	2157840
2550000	2177818
2600000	2212715
2650000	2291265
2700000	2337346
2750000	2372309
2800000	2398891
2850000	2458615
2900000	2506917
2950000	2539649
3000000	2563664
3050000	2588220
3100000	2646464
3150000	2741081
3200000	2752301
3250000	2779002
3300000	2823843
3350000	2858670
3400000	2884134
3450000	2926699
3500000	2962733
3550000	2983427
3600000	3021616
3650000	3072779
3700000	3124136
3750000	3143378
3800000	3205348
3850000	3267349
3900000	3269787
3950000	3311975
4000000	3365791
4050000	3375834
4100000	3412019
4150000	3475529
4200000	3596539
4250000	3613036
4300000	3662071
4350000	3686488
4400000	3728717
4450000	3760205
4500000	3787237
4550000	3821903
4600000	3819256
4650000	3875353
4700000	3914754
4750000	3996838
4800000	3830630
4850000	3936450
4900000	3979503
4950000	4013303
5000000	4054076
5050000	4081835
5100000	4111874
5150000	4145677
5200000	4168924
5250000	4229218
5300000	4342786
5350000	4467505
5400000	4474790
5450000	4527834
5500000	4555380
5550000	4570162
5600000	4632048
5650000	4639930
5700000	4657526
5750000	4689426
5800000	4799154
5850000	4819034
5900000	4864106
5950000	4919012
6000000	4948782
6050000	4989576
6100000	5011653
6150000	5059023
6200000	5077796
6250000	5116520
6300000	5201453
6350000	5222664
6400000	5262984
6450000	5290323
6500000	5072163
6550000	5302158
6600000	5394705
6650000	5437838
6700000	5460914
6750000	5399981
6800000	5255570
6850000	5427676
6900000	5458543
6950000	5683261
7000000	5719082
7050000	5735966
7100000	5767137
7150000	5795953
7200000	5833297
7250000	5859781
7300000	5888598
7350000	5983533
7400000	6012388
7450000	6048569
7500000	6071379
7550000	6094776
7600000	6141727
7650000	6178600
7700000	6232475
7750000	6258997
7800000	6255844
7850000	6257810
7900000	6390749
7950000	6458855
8000000	6404732
8050000	6366532
8100000	6551161
8150000	6578870
8200000	6614776
8250000	6651544
8300000	6680811
8350000	6723892
8400000	6834284
8450000	6854380
8500000	6869864
8550000	6929061
8600000	6950409
8650000	7014299
8700000	7021154
8750000	7057559
8800000	7085251
8850000	7114860
8900000	7140380
8950000	7247786
9000000	7271169
9050000	7308404
9100000	7329119
9150000	7388121
9200000	7401625
9250000	7433773
9300000	7452847
9350000	7499386
9400000	7520247
9450000	7624723
9500000	7640737
9550000	7666191
9600000	7698604
9650000	7787240
9700000	7789178
9750000	7822593
9800000	7871814
9850000	7888080
9900000	7920214
9950000	7949471
10000000	8047420
10050000	8078311
10100000	8096005
10150000	8135790
10200000	8170029
10250000	8200421
10300000	8232516
10350000	8258239
10400000	8298185
10450000	8326257
10500000	8419981
10550000	8460045
10600000	8501440
10650000	8547567
10700000	8578534
10750000	8591357
10800000	8641647
10850000	8629616
10900000	8680192
10950000	8727761
11000000	8746084
11050000	8853430
11100000	8869375
11150000	8920083
11200000	8941241
11250000	8973019
11300000	8999936
11350000	9044250
11400000	9081179
11450000	9096659
11500000	9135285
11550000	9264519
11600000	9267362
11650000	9329430
11700000	9342019
11750000	9351779
11800000	9396023
11850000	9419061
11900000	9452312
11950000	9492422
12000000	9523620
12050000	9557454
12100000	9518026
12150000	9526731
12200000	9555736
12250000	9583729
12300000	9568671
12350000	9471082
12400000	9578040
12450000	9533160
12500000	9759404
12550000	9516915
12600000	9946142
12650000	9540584
12700000	9638662
12750000	9814607
12800000	9962122
12850000	9934360
12900000	9685858
12950000	9622473
13000000	9534396
13050000	9489799
13100000	9817613
13150000	9870675
13200000	10090647
13250000	10280801
13300000	10046930
13350000	9714887
13400000	9956922
13450000	9757442
13500000	9636068
13550000	10000737
13600000	9785689
13650000	9840053
13700000	9791768
13750000	10381770
13800000	10285298
13850000	10201590
13900000	9699260
13950000	10570761
14000000	9789170
14050000	10700323
14100000	10348613
14150000	10407625
14200000	10193185
14250000	10800084
14300000	10470919
14350000	10176727
14400000	10471792
14450000	10344908
14500000	10832442
14550000	11032949
14600000	11392716
14650000	11078416
14700000	11189359
14750000	10759671
14800000	11016470
14850000	10973836
14900000	11656216
14950000	11452880
15000000	11643250
15050000	11721577
15100000	11529549
15150000	11786851
15200000	11689768
15250000	12037714
15300000	12051179
15350000	12095469
15400000	12174589
15450000	12202033
15500000	12191344
15550000	12236678
15600000	12285322
15650000	12333771
15700000	12319733
15750000	12147637
15800000	12416826
15850000	12509635
15900000	12510581
15950000	12503363
16000000	12626479
16050000	12573121
16100000	12599727
16150000	12664208
16200000	12623347
16250000	12742472
16300000	12701555
16350000	12734332
16400000	12785309
16450000	12803964
16500000	12853953
16550000	12901046
16600000	12923169
16650000	12948312
16700000	12997847
16750000	13031720
16800000	13317294
16850000	13276412
16900000	13378506
16950000	13387655
17000000	13367132
17050000	13510527
17100000	13441276
17150000	13101177
17200000	13537782
17250000	13536330
17300000	13312953
17350000	13329530
17400000	13393043
17450000	13407326
17500000	13772449
17550000	13842165
17600000	13937547
17650000	13943899
17700000	13953621
17750000	13964900
17800000	14032088
17850000	14097546
17900000	14133623
17950000	14186304
18000000	14220837
18050000	14240428
18100000	14272572
18150000	14280751
18200000	14325638
18250000	14354307
18300000	14418576
18350000	14560046
18400000	14556219
18450000	14005754
18500000	14360956
18550000	14021730
18600000	14722629
18650000	14754931
18700000	14782012
18750000	14818692
18800000	14853494
18850000	14886072
18900000	14681053
18950000	15042513
19000000	15065637
19050000	15090958
19100000	15131669
19150000	15147034
19200000	15200602
19250000	15217661
19300000	15296163
19350000	15331251
19400000	15408150
19450000	15440238
19500000	15472337
19550000	15489022
19600000	14854514
19650000	15008071
19700000	15038686
19750000	15065093
19800000	15099870
19850000	15131704
19900000	15164910
19950000	15263763
20000000	15462186
20050000	15869252
20100000	15901809
20150000	15914352
20200000	15953942
20250000	16033215
20300000	16050180
20350000	16079021
20400000	15400540
20450000	15673857
20500000	15696510
20550000	15727991
20600000	15743880
20650000	15785736
20700000	15812419
20750000	15842059
20800000	15852861
20850000	15666786
20900000	15759078
20950000	15723678
21000000	15786857
21050000	15893934
21100000	15705652
21150000	15764326
21200000	15866054
21250000	15760555
21300000	15678299
21350000	15714962
21400000	15832341
21450000	15844162
21500000	15749984
21550000	15892499
21600000	15947799
21650000	15957794
21700000	15749848
21750000	15747267
21800000	15852291
21850000	15871030
21900000	15798045
21950000	15691290
22000000	15792542
22050000	15915271
22100000	15881624
22150000	16130224
22200000	16221319
22250000	16480220
22300000	16875910
22350000	16733360
22400000	16683479
22450000	16642842
22500000	16299289
22550000	16238290
22600000	16463490
22650000	16057715
22700000	16032946
22750000	15800266
22800000	15750344
22850000	15825605
22900000	15670152
22950000	16160822
23000000	15955139
23050000	15974887
23100000	15904613
23150000	16032471
23200000	16117765
23250000	16408102
23300000	16537578
23350000	16397780
23400000	15929347
23450000	17111009
23500000	16970806
23550000	16152162
23600000	16343928
23650000	17150749
23700000	16321708
23750000	15583619
23800000	15594367
23850000	15637882
23900000	16164366
23950000	16201801
24000000	15970379
24050000	16140533
24100000	16167880
24150000	16755468
24200000	15876784
24250000	15769851
24300000	15943246
24350000	15816505
24400000	15939257
24450000	15952276
24500000	16419340
24550000	16360104
24600000	16260213
24650000	16086448
24700000	16488154
24750000	16022655
24800000	15999401
24850000	15957849
24900000	15895729
24950000	15765066
25000000	16085041
25050000	16222775
25100000	15935619
25150000	15775672
25200000	16061518
25250000	16001305
25300000	15965008
25350000	16223295
25400000	16429411
25450000	17975187
25500000	17743366
25550000	18163381
25600000	17616646
25650000	17767336
25700000	16818608
25750000	15925548
25800000	15733959
25850000	15976389
25900000	17365574
25950000	17683229
26000000	16668896
26050000	17033377
26100000	17336953
26150000	16651597
26200000	16091508
26250000	16909105
26300000	17887550
26350000	17191253
26400000	16275634
26450000	16001099
26500000	16309825
26550000	15872612
26600000	15691269
26650000	15709592
26700000	15624479
