10350000	24554788
10400000	24653990
10450000	24750458
10500000	24925254
10550000	25037785
10600000	25183817
10650000	25280040
10700000	25403226
10750000	25502796
10800000	25616190
10850000	25688158
10900000	25818824
10950000	25960630
11000000	26076203
11050000	26222535
11100000	26345162
11150000	26459660
11200000	26573501
11250000	26654332
11300000	26782302
11350000	26881864
11400000	27004055
11450000	27102919
11500000	27239553
11550000	27412826
11600000	27530637
11650000	27631652
11700000	27753183
11750000	27850650
11800000	27966440
11850000	28097382
11900000	28194157
11950000	28296360
12000000	28429711
12050000	28510863
12100000	28560468
12150000	28651517
12200000	28752615
12250000	28790721
12300000	28668425
12350000	28521968
12400000	28764991
12450000	28614874
12500000	29298369
12550000	28511991
12600000	29743635
12650000	28395052
12700000	28707289
12750000	29145200
12800000	29780005
12850000	29598561
12900000	28920123
12950000	28820141
13000000	28620549
13050000	28359898
13100000	29354769
13150000	29428553
13200000	30065960
13250000	30822281
13300000	30058504
13350000	29023509
13400000	29935831
13450000	29126661
13500000	28575718
13550000	29751447
13600000	29280493
13650000	29284059
13700000	29136637
13750000	31031893
13800000	30808610
13850000	30519485
13900000	28751941
13950000	31839673
14000000	28935833
14050000	31983079
14100000	30811830
14150000	31644485
14200000	30465155
14250000	32293086
14300000	31413904
14350000	30133039
14400000	31453884
14450000	30594718
14500000	32516980
14550000	33058847
14600000	34407835
14650000	33289722
14700000	33616205
14750000	32666228
14800000	33197367
14850000	32828591
14900000	35074764
14950000	34461494
15000000	34903279
15050000	35321335
15100000	34785736
15150000	35493850
15200000	35331577
15250000	36041755
15300000	36211787
15350000	36307864
15400000	36430348
15450000	36553782
15500000	36666785
15550000	36779226
15600000	36860245
15650000	36993545
15700000	37137589
15750000	36973877
15800000	37418997
15850000	37423693
15900000	37567836
15950000	37690505
16000000	37753365
16050000	37942904
16100000	38004190
16150000	38110097
16200000	38297893
16250000	38324367
16300000	38595498
16350000	38730208
16400000	38861656
16450000	38953871
16500000	39065135
16550000	39207499
16600000	39293732
16650000	39402315
16700000	39510775
16750000	39634153
16800000	39688088
16850000	39895998
16900000	39908426
16950000	40062779
17000000	40179337
17050000	40228090
17100000	40405208
17150000	40005349
17200000	40446770
17250000	40776211
17300000	40550376
17350000	40647211
17400000	40747444
17450000	40815389
17500000	41308126
17550000	41500424
17600000	41583877
17650000	41686624
17700000	41812995
17750000	41919625
17800000	42016827
17850000	42189677
17900000	42296516
17950000	42387747
18000000	42542424
18050000	42636427
18100000	42756708
18150000	42850435
18200000	42975269
18250000	43106794
18300000	43251676
18350000	43439242
18400000	43496068
18450000	43028317
18500000	43388006
18550000	43303705
18600000	44010373
18650000	44125597
18700000	44241198
18750000	44358151
18800000	44450732
18850000	44558560
18900000	44341284
18950000	44878332
19000000	44971071
19050000	45093862
19100000	45189255
19150000	45324723
19200000	45429565
19250000	45568982
19300000	45733546
19350000	45786817
19400000	45954614
19450000	46042318
19500000	46160817
19550000	46269881
19600000	45691260
19650000	45936480
19700000	46039796
19750000	46160391
19800000	46267039
19850000	46364670
19900000	46497023
19950000	46660926
20000000	46933754
20050000	47443292
20100000	47574492
20150000	47647012
20200000	47787759
20250000	47937244
20300000	48003744
20350000	48139148
20400000	47542658
20450000	47919438
20500000	48015124
20550000	48132758
20600000	48236008
20650000	48340406
20700000	48447658
20750000	48554837
20800000	48681770
20850000	48458550
20900000	48666272
20950000	48570163
21000000	48549965
21050000	48747131
21100000	48320652
21150000	48306275
21200000	48643423
21250000	48400966
21300000	47974400
21350000	48163869
21400000	48272874
21450000	48396377
21500000	48194966
21550000	48810746
21600000	48784754
21650000	48767922
21700000	48174324
21750000	47968317
21800000	48385709
21850000	48575010
21900000	48163024
21950000	47914661
22000000	48154175
22050000	48429454
22100000	48300918
22150000	48961778
22200000	49273374
22250000	50275118
22300000	51690979
22350000	51207960
22400000	51049260
22450000	51130783
22500000	49796898
22550000	49578965
22600000	50400305
22650000	49074644
22700000	49293070
22750000	48292740
22800000	48144819
22850000	48355541
22900000	47770610
22950000	49334273
23000000	48681878
23050000	49081740
23100000	48484143
23150000	48900010
23200000	48777232
23250000	48936642
23300000	49246266
23350000	48887449
23400000	48959665
23450000	52599384
23500000	51913406
23550000	49337943
23600000	50143464
23650000	52499926
23700000	50070469
23750000	47370657
23800000	47380477
23850000	47634423
23900000	49324338
23950000	49484843
24000000	48949251
24050000	49214938
24100000	49489065
24150000	51262569
24200000	48224023
24250000	47732183
24300000	48521177
24350000	48051791
24400000	48323742
24450000	48292324
24500000	50387926
24550000	49665337
24600000	49898415
24650000	48711505
24700000	50475793
24750000	48781094
24800000	48780557
24850000	48541378
24900000	48281635
24950000	47816146
25000000	48893364
25050000	49524195
25100000	48239339
25150000	47548605
25200000	48373588
25250000	48014101
25300000	48139470
25350000	49226682
25400000	49885100
25450000	54754829
25500000	54110246
25550000	55428777
25600000	53648658
25650000	54057534
25700000	50829068
25750000	48121667
25800000	47284382
25850000	48070816
25900000	52509313
25950000	53551418
26000000	50203213
26050000	51164935
26100000	52783363
26150000	50174802
26200000	48474488
26250000	51119182
26300000	54541237
26350000	52034109
26400000	48938021
26450000	48065298
26500000	49078329
26550000	47521835
26600000	46987476
26650000	47113955
26700000	46753508
26750000	52351416
26800000	55334044
26850000	52991934
26900000	53518914
26950000	55779980
27000000	54167782
27050000	52125905
27100000	51604631
27150000	51649689
27200000	54078832
27250000	55114424
27300000	51986300
27350000	52462188
27400000	53118196
27450000	52899726
27500000	51037960
27550000	53631544
27600000	56254468
27650000	50539038
27700000	51948379
27750000	53343019
27800000	54656705
27850000	55540529
27900000	50340225
27950000	55260812
28000000	56047046
28050000	58984134
28100000	62231206
28150000	52213622
28200000	52816105
28250000	58152712
28300000	60691045
28350000	57183043
28400000	54166654
28450000	54890625
28500000	54066550
28550000	57646555
28600000	59496047
28650000	58937383
28700000	63429466
28750000	63883717
28800000	63165574
28850000	64312336
28900000	64548585
28950000	64882108
29000000	64570728
29050000	64225426
29100000	65688252
29150000	65612896
29200000	64941474
29250000	65494655
29300000	67805654
29350000	67387099
29400000	66817428
29450000	66836935
29500000	65837883
29550000	67608297
29600000	65667910
29650000	67218024
29700000	66841949
29750000	67879773
29800000	68524024
29850000	68653433
29900000	68794327
29950000	68629359
30000000	68089028
30050000	68345911
30100000	68603350
30150000	68299219
30200000	68412502
30250000	68529196
30300000	68424975
30350000	68429924
30400000	68421235
30450000	68533128
30500000	69022677
30550000	68966249
30600000	68765738
30650000	68293988
30700000	68660857
30750000	68674399
30800000	69047851
30850000	68011050
30900000	68486659
30950000	68134065
31000000	68163989
31050000	68538614
31100000	68287472
31150000	67859404
31200000	68172541
31250000	68064709
31300000	68097088
31350000	68175614
31400000	68483474
31450000	68788003
31500000	69211385
31550000	68771137
31600000	69010814
31650000	68403817
31700000	68466311
31750000	68363382
31800000	69451254
31850000	69880663
31900000	69711364
31950000	68950381
32000000	69961634
32050000	69518686
32100000	69156402
32150000	70703509
32200000	69878865
32250000	69961138
32300000	69843396
32350000	70239899
32400000	70379972
32450000	69618964
32500000	70967404
32550000	71254532
32600000	70355738
32650000	73098960
32700000	70351495
32750000	72527700
32800000	72556817
32850000	68129281
32900000	68118208
32950000	69639075
33000000	68500694
33050000	70924494
33100000	72556300
33150000	71891879
33200000	72377824
33250000	78110289
33300000	72722159
33350000	77719617
33400000	78420314
33450000	78549538
33500000	77619210
33550000	76515166
33600000	76021350
33650000	77054700
33700000	75838778
33750000	75472100
33800000	75181718
33850000	74646314
33900000	74603139
33950000	74083733
34000000	74721439
34050000	74147369
34100000	72545988
34150000	73120495
34200000	71176875
34250000	71752109
34300000	72768509
34350000	71199731
34400000	72077444
34450000	69882364
34500000	71094155
34550000	70585589
34600000	69105187
34650000	69674715
34700000	68577456
34750000	68470355
34800000	68308763
34850000	67784656
34900000	67632329
34950000	67710698
35000000	67742657
35050000	67662399
35100000	71205748
35150000	67545534
35200000	68461118
35250000	69964647
35300000	70928446
35350000	68039336
35400000	70120404
35450000	70368749
35500000	70317709
35550000	70266030
35600000	70263013
35650000	70195392
35700000	70513799
35750000	70269917
35800000	69692322
35850000	69827556
35900000	72627668
35950000	69688701
36000000	69614355
36050000	71188022
36100000	69606554
36150000	71914654
36200000	69566716
36250000	71073402
36300000	69159269
36350000	71091222
36400000	71027803
36450000	71539704
36500000	68865321
36550000	69722867
36600000	70421919
36650000	71451286
36700000	69238378
36750000	69151394
36800000	70983534
36850000	70962407
36900000	71309067
36950000	71973352
37000000	71072581
37050000	71662168
37100000	72017426
37150000	71838667
37200000	71062671
37250000	71183357
37300000	71259386
37350000	71876891
37400000	71190145
37450000	70383810
37500000	72251708
37550000	71840308
37600000	70206078
37650000	69294859
37700000	71020260
37750000	70815943
37800000	71111860
37850000	70416346
37900000	69815784
37950000	70766530
38000000	70711261
38050000	69946104
38100000	68379718
38150000	68155538
38200000	68401624
38250000	69278687
38300000	68531560
38350000	69086233
38400000	69124645
38450000	66716794
38500000	67126832
38550000	67623215
38600000	67114889
38650000	66902390
38700000	67805728
38750000	67774697
38800000	66859912
38850000	66956360
38900000	67754422
38950000	67607162
39000000	68724657
39050000	67597984
39100000	68600595
39150000	67518145
39200000	67492325
39250000	67288102
39300000	68146731
39350000	67377199
39400000	67554557
39450000	67769480
39500000	67250070
39550000	68194852
39600000	68246353
39650000	66702895
39700000	66636955
39750000	68181219
39800000	68024366
39850000	67792534
39900000	66246832
39950000	66308606
40000000	66369427
40050000	66446689
40100000	66524496
40150000	66612374
40200000	66651950
40250000	66764488
40300000	66858180
40350000	66902236
40400000	67066719
40450000	67141097
40500000	67244043
40550000	67344499
40600000	67391576
40650000	67447899
40700000	67505309
40750000	67614118
40800000	67692763
40850000	67782463
40900000	67909707
40950000	67953047
41000000	68050476
41050000	68141720
41100000	68175153
41150000	68278228
41200000	68371121
41250000	68452098
41300000	68511690
41350000	68597228
41400000	68669112
41450000	68815940
41500000	68964241
41550000	69034344
41600000	69142416
41650000	69180773
41700000	69262096
41750000	69335367
41800000	69387912
41850000	69490875
41900000	69531355
41950000	69688910
42000000	69776942
42050000	69856669
42100000	69921356
42150000	69964085
42200000	70073320
42250000	70148564
42300000	70218573
42350000	70276967
42400000	70361632
42450000	70484926
42500000	70614028
42550000	70657071
42600000	70770745
42650000	70841581
42700000	70947566
42750000	71033767
42800000	71097504
42850000	71155661
42900000	71293971
42950000	71318454
43000000	71445335
43050000	71500778
43100000	71610471
43150000	71674058
43200000	71796486
43250000	71845239
43300000	71882573
43350000	71940565
43400000	72039716
43450000	72157911
43500000	72235589
43550000	72320216
43600000	72391506
43650000	72465978
43700000	72554973
43750000	72634453
43800000	72723144
43850000	72822437
43900000	72892768
43950000	72962717
44000000	73026636
44050000	73176327
44100000	73279632
44150000	73306207
44200000	73383375
44250000	73538401
44300000	73556892
44350000	73662876
44400000	73789149
44450000	73902997
44500000	73972678
44550000	74022447
44600000	74197741
44650000	74230165
44700000	74293763
44750000	74397575
44800000	74444801
44850000	74299909
44900000	74225496
44950000	74302448
45000000	74379975
45050000	74504624
45100000	74639714
45150000	74673937
45200000	74730665
45250000	74848226
45300000	74887180
45350000	74991194
45400000	75105256
45450000	75179884
45500000	75255037
45550000	75339200
45600000	75399067
45650000	75567259
45700000	75616777
45750000	75711356
45800000	75782115
45850000	75856423
45900000	75949920
45950000	76015815
46000000	76097278
46050000	76166630
46100000	76239925
46150000	76382677
46200000	76459621
46250000	76521476
46300000	76610531
46350000	76741895
46400000	76803436
46450000	76804071
46500000	76890958
46550000	76962454
46600000	77052270
46650000	77114355
46700000	77281122
46750000	77323240
46800000	77431805
46850000	77495615
46900000	77565834
46950000	77676445
47000000	77704231
47050000	77803636
47100000	77880968
47150000	77932577
47200000	78087283
47250000	78163745
47300000	78277474
47350000	78350162
47400000	78407896
47450000	78496738
47500000	78563080
47550000	78630669
47600000	78662464
47650000	78739719
47700000	78791727
47750000	78971746
47800000	79022807
47850000	79119988
47900000	79203993
47950000	79242908
48000000	79320991
48050000	79445043
48100000	79483958
48150000	79552755
48200000	79614013
48250000	79830720
48300000	79867830
48350000	79942763
48400000	80037461
48450000	80122968
48500000	80181655
48550000	80264061
48600000	80358602
48650000	80492826
48700000	80582904
48750000	80627180
48800000	80765948
48850000	80807706
48900000	80945537
48950000	81011216
49000000	81087507
49050000	81141945
49100000	81248219
49150000	81290204
49200000	81357695
49250000	81488246
49300000	81603858
49350000	81687604
49400000	81760826
49450000	81908450
49500000	81915745
49550000	82018726
49600000	82100052
49650000	82143665
49700000	82293582
49750000	82310051
49800000	82387212
49850000	82450889
49900000	82523441
49950000	82618900
50000000	82678083
